database_id,cohort_id,comparator_cohort_id,start_day,end_day,subjects,sub_cs_before_ts,rec_cs_before_ts,sub_cs_on_ts,rec_cs_on_ts,sub_cs_after_ts,rec_cs_after_ts,sub_cs_before_te,rec_cs_before_te,sub_cs_on_te,rec_cs_on_te,sub_cs_after_te,rec_cs_after_te,sub_cs_window_t,rec_cs_window_t,sub_ce_window_t,rec_ce_window_t,sub_cs_window_ts,rec_cs_window_ts,sub_cs_window_te,rec_cs_window_te,sub_ce_window_ts,rec_ce_window_ts,sub_ce_window_te,rec_ce_window_te,sub_c_within_t,rec_c_within_t,c_days_before_ts,c_days_before_te,c_days_within_t_days,c_days_after_ts,c_days_after_te,t_days,c_days
optum_ehr,66,203,-30,0,1601130,2272,2272,342,342,1599926,1603527,53267,53610,4298,4298,1548233,1548233,1600264,1603869,413129,414759,1578694,1578694,1552531,1552531,21824,21828,386135,386155,411242,412487,1615038,1899547,8604085,12772936,12488427,60767741,12781833
optum_ehr,66,203,0,0,1586154,55072,55072,1509455,1509455,25017,25175,1581756,1585290,4412,4412,0,0,1531199,1534630,397089,398320,1509455,1509455,4412,4412,5389,5389,68422,68422,373810,374997,1706529,8481470,8364643,12533494,5758553,12440792,12650321
optum_ehr,66,203,1,30,1584257,1559138,1559138,7526,7526,24732,24920,1580771,1584313,551,551,6720,6720,32217,32446,1583979,1587645,24517,24517,7271,7271,1583064,1583064,1194701,1194714,28332,28507,3255384,9662569,11003811,11026983,4619798,58629638,12690783
optum_ehr,66,203,31,365,318785,591,591,1318,1318,317296,415182,8462,8520,2632,2632,310522,405939,318305,416500,315592,411390,315234,410549,312480,408571,312658,405566,312289,406809,315111,410799,419630,457277,3282570,3305329,3267682,143053610,3307868
optum_ehr,66,204,-9999,0,2284023,0,0,0,0,2284023,2334750,0,0,0,0,2284023,2334750,2284023,2334750,2284023,2334750,2284023,2334750,2284023,2334750,188650,197740,2284023,2334750,2284023,2334750,2334750,2334750,4657928,4657928,4657928,23363067444,4657928
optum_ehr,66,204,-9999,9999,2284023,0,0,0,0,2284023,2732392,0,0,0,0,2284023,2732392,2284023,2732392,2284023,2732392,2284023,2732392,2284023,2732392,2284023,2732392,2284023,2732392,2284023,2732392,2732392,2732392,5449133,5449133,5449133,54663162655,5449133
optum_ehr,66,204,-365,-31,111965,90,90,103,103,111773,111773,709,709,71,71,111186,111186,111876,111876,106149,106150,41383,41383,111257,111257,41081,41081,105521,105521,106060,106060,112056,112675,218026,223842,223223,40858040,223932
optum_ehr,66,204,-365,0,2280883,90,90,103,103,2280737,2280737,709,709,71,71,2280150,2280150,2280840,2280840,2280883,2280930,2280840,2280840,2280221,2280221,143919,143920,2280300,2280301,2280840,2280840,2281020,2281639,4550198,4550198,4549579,850018281,4550288
optum_ehr,66,204,-180,0,2264860,91,91,119,119,2264650,2264650,991,991,109,109,2263760,2263760,2264769,2264769,2264860,2264860,2264769,2264769,2263869,2263869,127850,127850,2263961,2263961,2264769,2264769,2264951,2265851,4518057,4518057,4517157,425022162,4518148
optum_ehr,66,204,-30,-1,2228277,392,392,409,409,2227476,2227476,70885,70885,5924,5924,2151468,2151468,2227885,2227885,2221604,2221604,90875,90875,2157392,2157392,53441,53441,2156535,2156535,2221212,2221212,2228669,2299162,4449489,4456162,4385669,81745744,4456554
optum_ehr,66,204,-30,0,2239849,392,392,409,409,2239048,2239048,70885,70885,5924,5924,2163040,2163040,2239457,2239457,2239849,2239849,2239457,2239457,2168964,2168964,102839,102839,2174780,2174780,2239457,2239457,2240241,2310734,4467734,4467734,4397241,84332753,4468126
optum_ehr,66,204,0,0,2186408,37826,37826,2148582,2148582,0,0,2174836,2174836,11572,11572,0,0,2148582,2148582,2186408,2186408,2148582,2148582,11572,11572,49398,49398,18245,18245,2148582,2148582,2224234,4361244,4323418,4323418,2186408,16685735,4361244
optum_ehr,66,204,1,30,2137010,2137010,2137010,0,0,0,0,2137010,2137010,0,0,0,0,0,0,2137010,2137010,0,0,0,0,2137010,2137010,0,0,0,0,4274020,4274020,2137010,2137010,2137010,78354609,4274020
optum_ehr,66,204,31,365,682,0,0,0,0,682,682,0,0,0,0,682,682,682,682,421,421,0,0,682,682,0,0,421,421,421,421,682,682,1093,1354,1354,233017,1354
optum_ehr,66,8563,-9999,0,1733606,0,0,0,0,1733606,1829737,0,0,0,0,1733606,1829737,1733606,1829737,500302,544520,1733074,1825534,1733606,1829737,92505,118813,500302,544520,500302,544520,1829737,1829737,10059774,14559840,14559840,18309803189,14559840
optum_ehr,66,8563,-9999,9999,1802530,0,0,0,0,1802530,2937681,0,0,0,0,1802530,2937681,1802530,2937681,1802530,2937681,1802530,2937681,1802530,2937681,1802530,2937681,1802530,2937681,1802530,2937681,2937681,2937681,23340132,23340132,23340132,58770790911,23340132
optum_ehr,66,8563,-365,-31,90686,512,512,104,104,90255,98494,1143,1147,73,73,89916,97890,90332,98598,64568,71863,36663,42873,89965,97963,34940,40939,64240,71320,64203,71351,101059,105303,674314,790931,786687,35905058,792880
optum_ehr,66,8563,-365,0,1732314,512,512,104,104,1732293,1775642,1143,1147,73,73,1732265,1775038,1732296,1775746,473471,491041,1731761,1771543,1732266,1775111,57279,65334,473337,490498,473201,490529,1778207,1782451,9629993,14130059,14125815,662168801,14132008
optum_ehr,66,8563,-180,0,1731838,774,774,120,120,1731816,1758368,1683,1694,113,113,1731733,1757455,1731819,1758488,464070,474045,1731282,1754285,1731741,1757568,44904,48338,463822,473203,463637,473271,1762259,1768626,9492977,13993043,13986676,330362747,13996040
optum_ehr,66,8563,-30,-1,1725684,2446,2446,368,368,1724402,1728042,57841,58171,4666,4666,1668019,1668019,1724768,1728410,374330,375738,75353,75353,1672685,1672685,18000,18000,344814,344814,372229,373292,1740494,2048683,7935211,13790269,13482080,63681885,13799907
optum_ehr,66,8563,-30,0,1730133,2446,2446,368,368,1728855,1732505,57841,58171,4666,4666,1672482,1672482,1729221,1732873,448526,450102,1728670,1728670,1677148,1677148,24391,24395,419153,419178,446483,447656,1744957,2053146,9294792,13794858,13486669,65551552,13804496
optum_ehr,66,8563,0,0,1713710,59799,59799,1653317,1653317,4162,4203,1709257,1712856,4463,4463,0,0,1654027,1657520,430937,432102,1653317,1653317,4463,4463,6395,6395,74364,74364,404977,406106,1845431,9160430,9032318,13532384,6217385,13338703,13660496
optum_ehr,66,8563,1,30,1707527,1706721,1706721,184,184,8230,8281,1707321,1710924,-5,-5,4258,4258,8414,8465,1707400,1711023,562,562,4262,4262,1707262,1707262,1285302,1285316,4261,4302,3536475,10429970,11828255,11853256,4959761,63090661,13674545
optum_ehr,66,8563,31,365,337006,21,21,1437,1437,335886,439625,7876,7924,2853,2853,329030,430306,336990,441062,333688,435106,333787,434825,331160,433159,330615,429004,331034,431345,333672,435085,441151,475444,3472894,3496834,3462541,151236145,3496902
optum_ehr,66,8975,-9999,0,38324,0,0,0,0,38324,49832,0,0,0,0,38324,49832,38324,49832,38324,49832,31105,35965,38324,49832,31105,35965,38324,49832,38324,49832,49832,49832,49832,49832,49832,498999138,49832
optum_ehr,66,8975,-9999,9999,62898,0,0,0,0,62898,101860,0,0,0,0,62898,101860,62898,101860,62898,101860,62898,101860,62898,101860,62898,101860,62898,101860,62898,101860,101860,101860,101860,101860,101860,2038163578,101860
optum_ehr,66,8975,-365,-31,4851,0,0,10,10,4843,7017,44,48,-5,-5,4819,6975,4851,7027,4851,7027,2545,3678,4821,6979,2545,3678,4821,6979,4851,7027,7027,7027,7027,7027,7027,2569124,7027
optum_ehr,66,8975,-365,0,36716,0,0,10,10,36709,46030,44,48,-5,-5,36696,45988,36716,46040,36716,46040,29457,32173,36696,45992,29457,32173,36696,45992,36716,46040,46040,46040,46040,46040,46040,17502828,46040
optum_ehr,66,8975,-180,0,36081,0,0,7,7,36076,44555,51,78,14,14,36051,44470,36081,44562,36081,44562,28803,30695,36057,44484,28803,30695,36057,44484,36081,44562,44562,44562,44562,44562,44562,8708683,44562
optum_ehr,66,8975,-30,-1,34759,0,0,37,37,34737,41606,2391,3349,252,252,32737,38042,34759,41643,34759,41643,3314,3663,32903,38294,3314,3663,32903,38294,34759,41643,41643,41643,41643,41643,41643,1870112,41643
optum_ehr,66,8975,-30,0,35140,0,0,37,37,35119,42325,2391,3349,252,252,33121,38761,35140,42362,35140,42362,27814,28495,33287,39013,27814,28495,33287,39013,35140,42362,42362,42362,42362,42362,42362,1939065,42362
optum_ehr,66,8975,0,0,32275,0,0,24832,24832,8501,13867,31886,37980,719,719,0,0,32275,38699,32275,38699,24832,24832,719,719,24832,24832,719,719,32275,38699,38699,38699,38699,38699,38699,635953,38699
optum_ehr,66,8975,1,30,11335,0,0,1883,1883,9993,18026,8501,13867,581,581,3127,5461,11335,19909,11335,19909,10367,17736,3439,6042,10367,17736,3439,6042,11335,19909,19909,19909,19909,19909,19909,1000503,19909
optum_ehr,66,8975,31,365,10598,0,0,171,171,10502,16498,1263,2173,115,115,9468,14381,10598,16669,10598,16669,10470,16435,9538,14496,10470,16435,9538,14496,10598,16669,16669,16669,16669,16669,16669,5829903,16669
optum_ehr,66,8976,-9999,0,1731561,0,0,0,0,1731561,1831700,0,0,0,0,1731561,1831700,1731561,1831700,502353,548563,1731031,1827588,1731561,1831700,96055,123690,502353,548563,502353,548563,1831700,1831700,10087626,14580350,14580350,18329442399,14580350
optum_ehr,66,8976,-9999,9999,1800579,0,0,0,0,1800579,2921518,0,0,0,0,1800579,2921518,1800579,2921518,1800579,2921518,1800579,2921518,1800579,2921518,1800579,2921518,1800579,2921518,1800579,2921518,2921518,2921518,23220884,23220884,23220884,58447363374,23220884
optum_ehr,66,8976,-365,-31,92362,538,538,112,112,91905,100589,1200,1204,73,73,91550,99962,91989,100701,66210,73910,38380,44943,91599,100035,36577,42922,65861,73337,65824,73372,103304,107758,691878,808829,804375,36629896,810894
optum_ehr,66,8976,-365,0,1730009,538,538,112,112,1729984,1775338,1200,1204,73,73,1729946,1774711,1729989,1775450,474426,492851,1729456,1771338,1729949,1774784,59464,67978,474279,492278,474141,492313,1778053,1782507,9639287,14132011,14127557,662063107,14134076
optum_ehr,66,8976,-180,0,1729292,811,811,126,126,1729260,1757200,1749,1760,125,125,1729169,1756252,1729264,1757326,464487,475000,1728729,1753214,1729179,1756377,46462,50127,464224,474131,464025,474189,1761284,1767894,9495109,13987833,13981223,330146501,13990980
optum_ehr,66,8976,-30,-1,1722862,2559,2559,392,392,1721560,1725652,57951,58317,4670,4670,1665223,1665616,1721927,1726044,374110,375688,77648,77700,1669878,1670286,18637,18667,344601,344700,371929,373129,1738722,2047465,7929762,13775275,13466532,63593502,13785394
optum_ehr,66,8976,-30,0,1727311,2559,2559,392,392,1726013,1730115,57951,58317,4670,4670,1669686,1670079,1726380,1730507,448169,449929,1725831,1726395,1674341,1674749,25019,25056,418800,418941,446045,447370,1743185,2051928,9287140,13779864,13471121,65460916,13789983
optum_ehr,66,8976,0,0,1710877,61592,61592,1648695,1648695,4072,4112,1706424,1709936,4463,4463,0,0,1649403,1652807,430130,431262,1648695,1648695,4463,4463,6389,6389,74241,74241,403706,404802,1845508,9147707,9016598,13509322,6207123,13309277,13640431
optum_ehr,66,8976,1,30,1704692,1703898,1703898,185,185,8074,8124,1704494,1708010,-5,-5,4193,4193,8259,8309,1704569,1708104,558,558,4197,4197,1704436,1704436,1283217,1283231,4166,4206,3533698,10415136,11807865,11832519,4951081,62974055,13654010
optum_ehr,66,8976,31,365,330079,20,20,1415,1415,328976,428750,7724,7771,2797,2797,322232,419617,330063,430165,326758,424322,326844,424080,324320,422414,323733,418426,324154,420654,326742,424302,430246,463783,3388229,3411790,3378253,147449278,3411851
optum_ehr,181,-1,-9999,0,1993730,0,0,0,0,1993730,1993730,0,0,0,0,1993730,1993730,1993730,1993730,24544,24544,1993730,1993730,1993730,1993730,8770,8770,24544,24544,24544,24544,1993730,1993730,4768620860,6502984185,6502984185,19951136331,6502984185
optum_ehr,181,-1,-9999,9999,1993730,0,0,0,0,1993730,1993730,0,0,0,0,1993730,1993730,1993730,1993730,1993730,1993730,1993730,1993730,1993730,1993730,1993730,1993730,1993730,1993730,1993730,1993730,1993730,1993730,6502984185,6502984185,6502984185,39886442601,6502984185
optum_ehr,181,-1,-365,-31,1993730,1992850,1992850,880,880,0,0,1993722,1993722,8,8,0,0,880,880,0,0,880,880,8,8,0,0,0,0,0,0,4027073079,4040909410,681735881,2477904836,2464068505,681735881,6502984185
optum_ehr,181,-1,-365,0,1993730,1992850,1992850,880,880,0,0,1993722,1993722,8,8,0,0,880,880,24544,24544,880,880,8,8,8770,8770,24544,24544,19,19,4027073079,4040909410,743541511,2477904836,2464068505,743541511,6502984185
optum_ehr,181,-1,-180,0,1993730,1993730,1993730,0,0,0,0,1993730,1993730,0,0,0,0,0,0,24544,24544,0,0,0,0,8770,8770,24544,24544,0,0,4395913129,4409749460,374701461,2109064786,2095228455,374701461,6502984185
optum_ehr,181,-1,-30,-1,1993730,1993730,1993730,0,0,0,0,1993730,1993730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4694972629,4708808960,73648231,1810005286,1796168955,73648231,6502984185
optum_ehr,181,-1,-30,0,1993730,1993730,1993730,0,0,0,0,1993730,1993730,0,0,0,0,0,0,24544,24544,0,0,0,0,8770,8770,24544,24544,0,0,4694972629,4708808960,75641961,1810005286,1796168955,75641961,6502984185
optum_ehr,181,-1,0,0,1993730,1993730,1993730,0,0,0,0,1993730,1993730,0,0,0,0,0,0,24544,24544,0,0,0,0,8770,8770,24544,24544,0,0,4754784529,4768620860,15830061,1750193386,1736357055,15830061,6502984185
optum_ehr,181,-1,1,30,1984960,1984960,1984960,0,0,0,0,1984960,1984960,0,0,0,0,0,0,54319,54319,0,0,0,0,42481,42481,38545,38545,0,0,4739983370,4753803927,72483321,1748199656,1734379099,73385131,6486198066
optum_ehr,181,-1,31,365,1942479,1942479,1942479,0,0,0,0,1942479,1942479,0,0,0,0,0,0,681082,681082,0,0,0,0,670502,670502,669244,669244,0,0,4704908264,4718448894,524767757,1689268803,1675728173,664327818,6392234588
optum_ehr,181,39,-9999,0,238622,0,0,0,0,238622,238622,0,0,0,0,238622,238622,238622,238622,1040,1040,227769,227769,238622,238622,454,454,1040,1040,1040,1040,238622,238622,108911856,374829516,374829516,2387885157,374829516
optum_ehr,181,39,-9999,9999,341072,0,0,0,0,341072,341072,0,0,0,0,341072,341072,341072,341072,341072,341072,341072,341072,341072,341072,341072,341072,341072,341072,341072,341072,341072,341072,474244061,474244061,474244061,6823481235,474244061
optum_ehr,181,39,-365,-31,121765,83724,83724,83,83,37958,37958,84277,84277,76,76,37412,37412,38041,38041,0,0,36067,36067,37488,37488,0,0,0,0,0,0,70523442,71108239,33718629,163114975,162530178,41639139,233516652
optum_ehr,181,39,-365,0,238622,83724,83724,83,83,154815,154815,84277,84277,76,76,154269,154269,154898,154898,1040,1040,144045,144045,154345,154345,454,454,1040,1040,407,407,70640299,71225096,38510179,304427839,303843042,89000809,374829516
optum_ehr,181,39,-180,0,238622,98525,98525,73,73,140024,140024,99157,99157,105,105,139360,139360,140097,140097,1040,1040,129244,129244,139465,139465,454,454,1040,1040,312,312,87461813,88149800,21688665,287606325,286918338,44855739,374829516
optum_ehr,181,39,-30,-1,237688,119791,119791,235,235,117662,117662,121765,121765,295,295,115628,115628,117897,117897,0,0,15162,15162,115923,115923,0,0,0,0,0,0,103516113,104357994,5394809,270604865,269762984,8789326,373883290
optum_ehr,181,39,-30,0,238622,119791,119791,235,235,118596,118596,121765,121765,295,295,116562,116562,118831,118831,1040,1040,107978,107978,116857,116857,454,454,1040,1040,214,214,103517047,104358928,5633431,271551091,270709210,9062439,374829516
optum_ehr,181,39,0,0,238622,134953,134953,92816,92816,10853,10853,237688,237688,934,934,0,0,103669,103669,1040,1040,92816,92816,934,934,454,454,1040,1040,154,154,107277847,108911856,1872631,267790291,266156282,1903779,374829516
optum_ehr,181,39,1,30,254035,227315,227315,4478,4478,22242,22242,238168,238168,825,825,15042,15042,26720,26720,2254,2254,24043,24043,15867,15867,1706,1706,1668,1668,222,222,107095060,108739336,9031646,283830322,282186046,9397276,390671347
optum_ehr,181,39,31,365,297305,249652,249652,381,381,47272,47272,252329,252329,339,339,44637,44637,47653,47653,71971,71971,47063,47063,44976,44976,70832,70832,71423,71423,7645,7645,113426597,115182652,81817902,324560946,322804891,101678310,437690238
optum_ehr,181,42,-9999,0,341189,0,0,0,0,341189,341189,0,0,0,0,341189,341189,341189,341189,2500,2500,325154,325154,341189,341189,1118,1118,2500,2500,2500,2500,341189,341189,200153585,572222528,572222528,3414265643,572222528
optum_ehr,181,42,-9999,9999,455084,0,0,0,0,455084,455084,0,0,0,0,455084,455084,455084,455084,455084,455084,455084,455084,455084,455084,455084,455084,455084,455084,455084,455084,455084,455084,685039847,685039847,685039847,9104397824,685039847
optum_ehr,181,42,-365,-31,192983,144875,144875,135,135,47973,47973,145710,145710,114,114,47159,47159,48108,48108,0,0,46234,46234,47273,47273,0,0,0,0,0,0,136313767,137324589,56807754,260339656,259328834,65991891,396460440
optum_ehr,181,42,-365,0,341189,144875,144875,135,135,196179,196179,145710,145710,114,114,195365,195365,196314,196314,2500,2500,180279,180279,195479,195479,1118,1118,2500,2500,1261,1261,136461973,137472795,64032801,436101744,435090922,127250817,572222528
optum_ehr,181,42,-180,0,341189,166884,166884,115,115,174190,174190,167784,167784,139,139,173266,173266,174305,174305,2500,2500,158270,158270,173405,173405,1118,1118,2500,2500,1099,1099,165266067,166430137,35228707,407297650,406133580,64130852,572222528
optum_ehr,181,42,-30,-1,339458,191109,191109,229,229,148120,148120,192983,192983,276,276,146199,146199,148349,148349,0,0,14870,14870,146475,146475,0,0,0,0,0,0,191931020,193267996,8220834,379149395,377812419,12549470,570740957
optum_ehr,181,42,-30,0,341189,191109,191109,229,229,149851,149851,192983,192983,276,276,147930,147930,150080,150080,2500,2500,134045,134045,148206,148206,1118,1118,2500,2500,957,957,191932751,193269727,8562023,380630966,379293990,12952502,572222528
optum_ehr,181,42,0,0,341189,205979,205979,119175,119175,16035,16035,339458,339458,1731,1731,0,0,135210,135210,2500,2500,119175,119175,1731,1731,1118,1118,2500,2500,873,873,197825429,200153585,2669345,374738288,372410132,2716832,572222528
optum_ehr,181,42,1,30,362118,324036,324036,6093,6093,31989,31989,340071,340071,1211,1211,20836,20836,38082,38082,4658,4658,34473,34473,22047,22047,3688,3688,3276,3276,437,437,197380860,199723669,12855085,397486242,395143433,13393512,594504984
optum_ehr,181,42,31,365,409942,354821,354821,535,535,54586,54586,358430,358430,471,471,51041,51041,55121,55121,104646,104646,54525,54525,51512,51512,102864,102864,103676,103676,9686,9686,205703203,208197413,113595116,442706356,440212146,140200164,647999617
optum_ehr,181,66,-9999,0,1636826,0,0,0,0,1636826,1746112,0,0,0,0,1636826,1746112,1636826,1746112,1320507,1409781,1584859,1691727,1636826,1746112,111443,137086,1320507,1409781,1320507,1409781,1746112,1746112,9634378,13537586,13537586,17473253308,13537586
optum_ehr,181,66,-9999,9999,1711660,0,0,0,0,1711660,2608484,0,0,0,0,1711660,2608484,1711660,2608484,1711660,2608484,1711660,2608484,1711660,2608484,1711660,2608484,1711660,2608484,1711660,2608484,2608484,2608484,21497702,21497702,21497702,52185241428,21497702
optum_ehr,181,66,-365,-31,27553,1015,1015,153,153,26726,31482,1773,1773,105,105,26199,30772,26842,31635,26685,31732,26251,31033,26276,30877,26462,31490,26041,30839,25973,30717,44732,51089,287618,315973,309616,11162715,328055
optum_ehr,181,66,-365,0,1623324,1015,1015,153,153,1623122,1647437,1773,1773,105,105,1623017,1646727,1623142,1647590,1292041,1312274,1569354,1593205,1623036,1646832,34436,39579,1291804,1311381,1291711,1311259,1660687,1667044,8908702,12811910,12805553,614855204,12823992
optum_ehr,181,66,-180,0,1620444,711,711,94,94,1620305,1630139,1331,1331,69,69,1620198,1629544,1620323,1630233,1286618,1294613,1566219,1575848,1620214,1629613,20804,21918,1286416,1294000,1286379,1293902,1640586,1645352,8755672,12658880,12654114,306545423,12668522
optum_ehr,181,66,-30,-1,1611553,558,558,61,61,1610938,1610938,1160,1160,116,116,1610281,1610281,1610999,1610999,1210550,1210550,24604,24604,1610397,1610397,3460,3460,1210308,1210308,1210147,1210147,1616799,1621783,8219745,12511481,12506497,59583912,12516723
optum_ehr,181,66,-30,0,1617111,558,558,61,61,1616496,1616496,1160,1160,116,116,1615839,1615839,1616557,1616557,1280783,1280784,1562172,1562172,1615955,1615955,8089,8089,1280542,1280542,1280368,1280368,1622357,1627341,8626310,12529518,12524534,61379474,12534760
optum_ehr,181,66,0,0,1613655,21702,21702,1537568,1537568,54385,54385,1608097,1608097,5558,5558,0,0,1591953,1591953,1277324,1277324,1537568,1537568,5558,5558,4629,4629,70234,70234,1265491,1265491,1724482,8613129,8502302,12405510,5516863,12838391,12516337
optum_ehr,181,66,1,30,1624319,1554641,1554641,28115,28115,47301,47332,1609026,1609026,1150,1150,19912,19912,75340,75447,1595360,1596182,67611,67611,21062,21062,1570118,1570118,323487,323487,66583,66583,3292531,8962868,10529671,11030338,5360001,60269476,12692781
optum_ehr,181,66,31,365,313492,52134,52134,310,310,272467,340716,59970,59970,1948,1948,265313,331242,272707,341026,310599,387646,269935,336408,266751,333190,307774,382844,290006,361582,269719,335517,1951101,2229753,3828252,3902195,3623543,134460720,5460136
optum_ehr,181,202,-9999,0,1993720,0,0,0,0,1993720,1994983,0,0,0,0,1993720,1994983,1993720,1994983,1993720,1994983,1993720,1994983,1993720,1994983,9764,10235,1993720,1994983,1993720,1994983,1994983,1994983,15840085,15840085,15840085,19963675092,15840085
optum_ehr,181,202,-9999,9999,1993726,0,0,0,0,1993726,3141908,0,0,0,0,1993726,3141908,1993726,3141908,1993726,3141908,1993726,3141908,1993726,3141908,1993726,3141908,1993726,3141908,1993726,3141908,3141908,3141908,24944827,24944827,24944827,62856891659,24944827
optum_ehr,181,202,-365,-31,408,8,8,-5,-5,401,510,13,13,-5,-5,399,506,403,512,380,488,375,480,399,507,362,467,375,480,375,480,549,602,3990,4131,4078,177840,4160
optum_ehr,181,202,-365,0,1993720,8,8,-5,-5,1993720,1994177,13,13,-5,-5,1993720,1994173,1993720,1994179,1993720,1994187,1993720,1994179,1993720,1994174,9314,9439,1993720,1994179,1993720,1994179,1994216,1994269,15833688,15833688,15833635,743711972,15833717
optum_ehr,181,202,-180,0,1993720,10,10,-5,-5,1993720,1993971,19,19,-5,-5,1993720,1993963,1993720,1993973,1993720,1993983,1993720,1993973,1993720,1993964,9193,9235,1993720,1993973,1993720,1993973,1994017,1994090,15832051,15832051,15831978,374749025,15832085
optum_ehr,181,202,-30,-1,1984937,21,21,-5,-5,1984926,1984926,53,53,6,6,1984891,1984891,1984929,1984929,435,436,415,415,1984897,1984897,184,184,415,415,415,415,1985028,1985212,13836619,15821133,15820949,73384761,15821211
optum_ehr,181,202,-30,0,1993707,21,21,-5,-5,1993696,1993696,53,53,6,6,1993661,1993661,1993699,1993699,1993707,1993720,1993699,1993699,1993667,1993667,8972,8972,1993699,1993699,1993699,1993699,1993798,1993982,15829903,15829903,15829719,75641581,15829981
optum_ehr,181,202,0,0,1993536,252,252,1993284,1993284,0,0,1984766,1984766,8770,8770,0,0,1993284,1993284,1993536,1993536,1993284,1993284,8770,8770,8788,8788,1993284,1993284,1993284,1993284,1994258,15828509,15827787,15827787,1993536,15828509,15828509
optum_ehr,181,202,1,30,1984757,1984748,1984748,0,0,18640,18640,1984748,1984748,0,0,18640,18640,18640,18640,1984748,1984859,0,0,18640,18640,1984748,1984748,111,111,111,111,3988732,15838235,13904258,13982592,2133089,74066967,15967936
optum_ehr,181,202,31,365,385573,0,0,2102,2102,384059,508930,18640,18640,2870,2870,370114,489522,385573,511032,382372,504714,382335,504657,372119,492392,379024,498152,382261,504603,382372,504714,511032,580928,4028901,4054453,3984557,174772944,4054453
optum_ehr,181,203,-9999,0,1993729,0,0,0,0,1993729,1993729,0,0,0,0,1993729,1993729,1993729,1993729,1993729,1993729,1993729,1993729,1993729,1993729,8770,8770,1993729,1993729,1993729,1993729,1993729,1993729,15830053,15830053,15830053,19951126324,15830053
optum_ehr,181,203,-9999,9999,1993729,0,0,0,0,1993729,3137732,0,0,0,0,1993729,3137732,1993729,3137732,1993729,3137732,1993729,3137732,1993729,3137732,1993729,3137732,1993729,3137732,1993729,3137732,3137732,3137732,24911595,24911595,24911595,62773346613,24911595
optum_ehr,181,203,-365,0,1993729,0,0,0,0,1993729,1993729,0,0,0,0,1993729,1993729,1993729,1993729,1993729,1993729,1993729,1993729,1993729,1993729,8770,8770,1993729,1993729,1993729,1993729,1993729,1993729,15830053,15830053,15830053,743541138,15830053
optum_ehr,181,203,-180,0,1993729,0,0,0,0,1993729,1993729,0,0,0,0,1993729,1993729,1993729,1993729,1993729,1993729,1993729,1993729,1993729,1993729,8770,8770,1993729,1993729,1993729,1993729,1993729,1993729,15830053,15830053,15830053,374701273,15830053
optum_ehr,181,203,-30,-1,1984959,0,0,0,0,1984959,1984959,0,0,0,0,1984959,1984959,1984959,1984959,0,0,0,0,1984959,1984959,0,0,0,0,0,0,1984959,1984959,13836324,15821283,15821283,73385094,15821283
optum_ehr,181,203,-30,0,1993729,0,0,0,0,1993729,1993729,0,0,0,0,1993729,1993729,1993729,1993729,1993729,1993729,1993729,1993729,1993729,1993729,8770,8770,1993729,1993729,1993729,1993729,1993729,1993729,15830053,15830053,15830053,75641923,15830053
optum_ehr,181,203,0,0,1993729,0,0,1993729,1993729,0,0,1984959,1984959,8770,8770,0,0,1993729,1993729,1993729,1993729,1993729,1993729,8770,8770,8770,8770,1993729,1993729,1993729,1993729,1993729,15830053,15830053,15830053,1993729,15830053,15830053
optum_ehr,181,203,1,30,1984959,1984959,1984959,0,0,18627,18627,1984959,1984959,0,0,18627,18627,18627,18627,1984959,1985069,0,0,18627,18627,1984959,1984959,110,110,110,110,3988545,15839910,13906290,13984568,2133203,74074293,15969527
optum_ehr,181,203,31,365,385076,0,0,2100,2100,383562,507789,18627,18627,2868,2868,369619,488394,385076,509889,381881,503589,381844,503532,371625,491262,378538,497049,381771,503479,381881,503589,509889,579745,4019871,4045344,3975488,174382038,4045344
optum_ehr,181,204,-9999,0,1993729,0,0,0,0,1993729,2097518,0,0,0,0,1993729,2097518,1993729,2097518,1993729,2097518,1993729,2097518,1993729,2097518,164852,173319,1993729,2097518,1993729,2097518,2097518,2097518,4186741,4186741,4186741,20989725645,4186741
optum_ehr,181,204,-9999,9999,1993729,0,0,0,0,1993729,2456189,0,0,0,0,1993729,2456189,1993729,2456189,1993729,2456189,1993729,2456189,1993729,2456189,1993729,2456189,1993729,2456189,1993729,2456189,2456189,2456189,4901616,4901616,4901616,49138380153,4901616
optum_ehr,181,204,-365,-31,27834,146,146,153,153,27535,27535,892,892,112,112,26830,26830,27688,27688,27711,27711,27035,27035,26942,26942,27082,27082,26914,26914,27565,27565,27980,28726,55399,55522,54776,9516065,55668
optum_ehr,181,204,-365,0,1985805,146,146,153,153,1985546,1985546,892,892,112,112,1984841,1984841,1985699,1985699,1985805,1985845,1985699,1985699,1984953,1984953,61643,61646,1985045,1985048,1985699,1985699,1985991,1986737,3963249,3963249,3962503,740601623,3963395
optum_ehr,181,204,-180,0,1970517,89,89,83,83,1970345,1970345,614,614,52,52,1969851,1969851,1970428,1970428,1970517,1970517,1970428,1970428,1969903,1969903,46318,46318,1970000,1970000,1970428,1970428,1970606,1971131,3932650,3932650,3932125,370340640,3932739
